,Initial Value,Final Value,Number of Votes,Yays,Majority Party Size,Distance between Medians,Majority St. Dev.,Majority Round Adjustment,Minority St. Dev.,Minority Round Adjustment
124,0.43808198230117007,0.2997880412685201,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
125,-0.6237809289532682,-0.16378092895326796,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
126,0.5410602050390119,0.2861442220428799,41.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
127,-0.4757372234593101,0.024262776540690145,51.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
128,0.44907169273500613,0.2675016787594981,40.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
129,-0.3325674629650568,0.15743253703494342,50.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
130,-0.4633717480621491,0.016628251937851113,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
131,-0.4796315489364648,0.0103684510635354,50.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
132,-0.5058458671590643,0.004154132840935909,52.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
133,-0.463113618427397,-0.0031136184273967693,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
134,-0.5016862126922681,-0.0016862126922678744,51.0,55.0,51.0,1.0,0.1,0.01,0.1,0.01
135,0.5641479410966012,0.29892258354093104,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
136,0.3884335175544905,0.2591263504083108,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
137,-0.5329355172828751,-0.05293551728287493,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
138,0.25774992269169283,0.25774992269169283,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
139,0.4275153170256039,0.2711656570373221,43.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
140,-0.4184414461440996,0.06155855385590059,49.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
141,0.5108149786664586,0.1754139219580425,51.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
142,0.6602488368437479,0.26161843577136146,44.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
143,-0.5220437472024342,-0.04204374720243398,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
144,0.48072717859743386,0.3271850589014864,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
145,-0.6833333329389302,-0.17333333293892994,52.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
146,-0.4703047812586494,0.01969521874135083,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
147,0.4869612527466185,0.27132876244635196,44.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
148,-0.30440655013141327,0.19559344986858695,51.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
149,0.4835817069962607,0.2629196315227919,53.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
150,-0.6480748716184968,-0.16807487161849655,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
151,0.5252123334122754,0.2712054196989757,41.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
152,-0.37092200246251833,0.1390779975374819,52.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
153,0.4557943770039758,0.275499154788155,46.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
154,0.4330610307925413,0.33796945440696036,31.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
155,0.5618343233771276,0.2045804003279869,46.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
156,-0.44240437805924016,0.04759562194076006,50.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
157,-0.44067039662715723,0.029329603372843016,48.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
158,-0.5120177181124038,-0.032017718112403615,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
159,0.44405833556425856,0.23105775240346493,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
160,-0.5790576081053418,-0.09905760810534159,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
161,0.41737792826495695,0.24736334217736594,52.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
162,0.42858507731902085,0.30770835713130645,51.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
163,0.46811214388840106,0.2308752067257645,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
164,0.320897108744565,0.2369206673643851,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
165,0.5890614044255864,0.29785338348017304,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
166,-0.39701645573490707,0.09298354426509314,50.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
167,0.586857609512549,0.3182398296701585,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
168,-0.3879333076691001,0.09206669233090009,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
169,-0.5412211989783686,-0.05122119897836841,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
170,-0.4012326740060085,0.05876732599399176,47.0,54.0,51.0,1.0,0.1,0.01,0.1,0.01
171,-0.5738072846528925,-0.1138072846528923,47.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
172,0.4749717948430995,0.28306456492042886,45.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
173,-0.3755161067422581,0.12448389325774212,51.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
174,-0.35948485189797585,0.15051514810202438,52.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
175,-0.3405428344225627,0.12945716557743753,48.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
176,-0.36297540356959057,0.12702459643040964,50.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
177,0.46898044405179534,0.3312477853978988,37.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
178,0.42635000708028103,0.32322298003548533,49.0,51.0,51.0,1.0,0.1,0.01,0.1,0.01
179,-0.3550387009332125,0.12496129906678771,49.0,53.0,51.0,1.0,0.1,0.01,0.1,0.01
180,-0.46045987036907093,0.02954012963092928,50.0,57.0,51.0,1.0,0.1,0.01,0.1,0.01
181,-0.7502948870379647,-0.2302948870379644,53.0,52.0,51.0,1.0,0.1,0.01,0.1,0.01
